customer_id,customer_state,region
01950e4d4d0f0f8561e721ad5c8b0f9a,MG,Southeast
db374e4b74d15c33cc6685590db89d40,SP,Southeast
13ef9caa1bc8b42f3e24addaf15ea7be,RJ,Southeast
7c176c08ef456df175f90494caa9074c,MS,Central-West
f60b5142b9fc8bf70c998e2eb28d9024,SP,Southeast
b6b58a1c673e6fddc7eb8aa3b5992e00,SP,Southeast
47986eb3c63d69ebeb010f70fab00674,ES,Southeast
3d16f10d74d9822a98c80bc491fea6d5,SP,Southeast
9eddcde2d8585df42f3ed59e4a86d0e3,PR,South
3af5a6102aff51aa12cfc86b57b7d690,GO,Central-West
bd82bc59b4b34a472f0e65bc1aaaad2a,RJ,Southeast
6aef8b4eabee28b90344d0d4611df15d,CE,Northeast
fb07a605560bc106800598d5f35f408f,MG,Southeast
ce26233b2ebaf4d7a4003215f3f81a93,RJ,Southeast
2f6e0e86487c0ad0b6bffb35ddff9644,SE,Northeast
140ffd2c310ca890581c175512144a8e,SP,Southeast
583c04eb909c371a1bb82915e0d57881,SP,Southeast
5415e7754e47d4252917df22db44f1f7,SP,Southeast
a513a3299be4497003e220b158d68735,MG,Southeast
7a9915a7ff0cd1ba1f13318f84d1a7f2,SP,Southeast
9ea898ab4b97ee77a6694ebcdcb1e3c3,MG,Southeast
ea4ce184325c971385abaa7ee281396f,SP,Southeast
e3927d011a411c732fa0a9037ceb8737,TO,North
651f4f5c54de7d8ca39e09f7c6c56e5e,SP,Southeast
97375563baa137812bfe0f2b2131fe86,RS,South
377796a47a051edd1c8974f1d78e0d8b,SP,Southeast
1c18d3e8db890e1c91c5210e57515421,RJ,Southeast
56fecd308580382b61bd71468880a9f1,SP,Southeast
e8eca07ef914ed5dc59f011540237b2e,CE,Northeast
c2ddb4af80101150ea4ab7b7de63e95c,BA,Northeast
430fc891a146939e7337da2a8aec525e,SP,Southeast
d0bcaa005c8abd044fa9eb2dd68f792d,RO,North
9a152225eeff3dced495ddfc1ee07f25,RJ,Southeast
64912840f73be40841f3675ae7268800,SP,Southeast
1ad28b7f105b6cbf4d6741d2e1d5c04e,RN,Northeast
e6c4709cecb11779b1172221512cb8d8,PR,South
0dcee6eaf86fc9b2d45643f46af4c87b,SP,Southeast
22e9b06384774854fe0716250ee2ebee,RJ,Southeast
b8d7af2203d681d464861dc4c125ed48,BA,Northeast
3f6ae99881c82dfb4cfbb0f95e17d157,SP,Southeast
b30eac48437e2422a2530a87568b5613,CE,Northeast
69deddc9a3d17bcc5d20eee6ab2d43b1,RJ,Southeast
30284eafcda5344374c7853fb73e07a5,SP,Southeast
0f2eeadf9d52a85421167c42208423ac,RS,South
2c4801b37ab30b93c7fa391bb6ce2262,SC,South
4d842ab53e4a51551f795bcc1a742dc1,RJ,Southeast
7c912bf7e7b05be2cc0a11c603a6332d,SP,Southeast
35d15ec55b747200f78c492b3d9ddd72,SP,Southeast
10212d95121fec29182c97042685640d,SP,Southeast
607a074ed4d512b341863cac94467a63,RS,South
f2411713e298062d0de1a00dd767a335,SP,Southeast
4f614ff7d8f798b481645be2d8456479,MG,Southeast
85c6c4e698dd725c955890b4c5b54663,SP,Southeast
7d23731c0ce56e95295ae135272ad451,RJ,Southeast
54da822bc6ee174188b34d160c0c0ff8,SP,Southeast
5746fccbf3921985147d1e85140e0e2d,MS,Central-West
73b88cf201fda5ca2267c68e8f477a25,SP,Southeast
9422f81fde161e5d65718e6b1ae0a96e,GO,Central-West
fdc9789bfed35fc346a1df680df88698,MG,Southeast
87bb73ebd36b9395f428d97769d7af2f,GO,Central-West
2a2c0a13dbcdeecb4ee2242d223aa86f,SP,Southeast
1384b3ab68397b7f0b67e1ed626c5736,MG,Southeast
9dbd5002abcad34baaa628827597abf5,SP,Southeast
c0f79ac4ba4aa7a1acd6f1a27940753d,SP,Southeast
49f17fca0708821d89d63803a5a2f954,DF,Central-West
8b7ab6f3bd953bf7839099fffdbfb086,SP,Southeast
14690f3ebb623c4a7ee5c99c9476879a,SP,Southeast
c0b0345daa29cda97fb17ff43c77af31,MT,Central-West
f900e5d6db823cc54c95b9347c6a6f4e,PR,South
2e75dc8d60beb119bc838607b6b24f0a,SP,Southeast
b9609058c7950a7350e50f9b2d286bf9,RJ,Southeast
cbab06c5976a687774aa85c1a6cc2f05,SP,Southeast
a820146409b46b535505aff7d58f3ffc,SP,Southeast
a20f368d4aa1abfd95ddf1619a7ad1e4,SP,Southeast
a7e1e3b3803edc0fe36cd28dd1b296f1,DF,Central-West
c9cf95d995585ecb83fe4a2cce42db5d,RJ,Southeast
17d8a7100117d98c88e8c259bac4b468,PR,South
967400dffafeb6bd681d17b5c57cbc46,SP,Southeast
ef9ef05d74ccfb0d256e22fcfce20a03,SP,Southeast
7455d5b60a7e99853b11405c4860c525,GO,Central-West
fb9590a1e30e0ba8304ea73a31325797,SP,Southeast
271a0d7c235fdd059546ec15d285d448,BA,Northeast
6bfb3bbd3d4a2d4b69d78a5ef9c752ae,RJ,Southeast
29e57c6ac5c73af2dccafc3677593739,MG,Southeast
46cdcbc49598ce3c33aa3af15acadbbd,RJ,Southeast
ac3fbcb5772c50de636f614e8c6459a6,AL,Northeast
70d44f620bdfdc3a12aabe9cfb111c3c,MG,Southeast
bf401e7ba41f6772172dcf100f491d65,SP,Southeast
d3c09791fc7ede919353f0488a3375a6,SP,Southeast
f2b15f9e51e4e6f10da92a8030b95566,RS,South
f69c1923142fe0dc592e54ef674b25ff,MG,Southeast
725cb0062f2215d2f731bef5957d1faf,RO,North
34b7eab1f76104e9b749d01a9a00710c,SP,Southeast
fc5d1dd3f6285cfce7fa3b0ec2e3723c,SP,Southeast
253789b3181e6c75a3c80bd68dbebd54,SP,Southeast
46dd1c965a3df32d5d760106ecc02afc,SP,Southeast
145d10d2c740be50c50d82f083a813b1,MG,Southeast
2c9f92e1d9657eb346ec0688113e556f,SP,Southeast
acad30e4ebb94a53408cd3796bb56a97,SP,Southeast
51b3c797c38b500b72e45712e8947e0f,MG,Southeast
eaa818282a335e15f010e4a6a3af9de4,RS,South
81a3e7cd170e78eb9298e035f5afbcba,RJ,Southeast
ac6495ad2de6a74267e37884b2939608,MG,Southeast
2bed5aac2f46c272a55b05a033ff7516,SP,Southeast
febf66a130bc1bc3d35546f466261511,SP,Southeast
67293e4e7a70200b4c6cea94ca955442,SP,Southeast
5bde64bcacb187185e1fc17b685ebfae,SC,South
86eb0c5b7e736ff01d2d1d4ad27e4912,SP,Southeast
32ddbb258315f2a582ed71802e1f6c75,SP,Southeast
36a069e79c0ae8c66e4fcf2cb67bd490,SC,South
84353738a84112675537c08797692415,GO,Central-West
890516c4fd0502448c48e605456e7c4d,SP,Southeast
b8f2c8f6b0844b257350dc9aa1e823bd,AM,North
4f0986f70a792beba9dcbf15c32ecd87,SP,Southeast
562b21c5974cb8b0673cfe3729b68671,RO,North
c4a592c82e1b5c3ba72057c5ec548864,PR,South
b099cf5685910b720ea73ddc4ec9b4c5,SC,South
f94da73419386f20952c30afd48c85fb,SP,Southeast
95c45b91ec800546045adf92fbd1a565,BA,Northeast
07607659be36fe8f61630b1e89afb53e,PR,South
870ae28f999c5deb65108159a259e504,RS,South
6dd9ebe0e071f399326ed3c8ff74316a,RJ,Southeast
eae775e65db9c286651ab68cfb76ecec,MG,Southeast
618174cd887c0ff38799803a8a885f04,PR,South
5403307de6fa27256a706e5fc1624531,SP,Southeast
01156d307fdee5870c27d63afb938bd9,SP,Southeast
be1c4e52bb71e0c54b11a26b8e8d59f2,SP,Southeast
077177a6fe3f9adcdd96ea9c4aa0d524,SP,Southeast
30d7198ae94852e95a5afef8039145e4,MG,Southeast
ef8f790a11f281ddbab551944073ebad,RJ,Southeast
76a8cb55ad7101ce85c6985645cb0558,MG,Southeast
75a3c1d35f4802ac7cc516e316823201,RS,South
9ab1a2a05e0311aded3d496b4da0df87,SP,Southeast
28dc8a4ad2a2730d6bec6cee7be35a92,SP,Southeast
803bedcfe54697fa00c48bbe097866cb,SP,Southeast
64d6315d8cffab9a6e494254f1297700,PA,North
4dbe5e9eb8cc354eb79fa6e9971d0a3d,MG,Southeast
618b8a8069f55d05ad5f1ccc488afa5e,DF,Central-West
4f6b571b7acbbb26229b0cda932528f6,RJ,Southeast
5de1213d6fb211f90eb5ddc0ba3b2ed1,SP,Southeast
593f33f8efcadf51ba720c187956f462,SP,Southeast
18a11e85ef79b85255bd338e204b10e3,SP,Southeast
b8008878f51a35d102758a3927f6a074,CE,Northeast
e1ecd9067948f47eb91b3adcf198c878,RS,South
d2ee19af0e1f9c75e2a4f19a475980d6,SP,Southeast
9d9e0a32046baab34af9079307a57062,SP,Southeast
62a8b4a0d10a8fa0f5c34059b7758859,SC,South
84bb667f31c68e42d29cc300ed7f574b,BA,Northeast
898c951d2faff7482c962f6ec525adb6,BA,Northeast
d51275c3f827119f0c5ef28ea4709b66,RS,South
8bd06359860a237692a2002f9bed23e6,ES,Southeast
ff58662c328f81d3ee549c9caa942f39,BA,Northeast
23e8f9579ef5c6aef038027dc2522847,PR,South
c32d964e5a735adc76b1c80a09367f0f,SP,Southeast
2b5f3324b7e634c393c51b7647284bfc,MG,Southeast
56f99a8f8bb5dd47209245529b9b2673,SP,Southeast
b8fd1545c8442745cb56df1c665e5860,RS,South
9a862d529004b7051c686f79baba08fd,SP,Southeast
b5d539df1209f51695e746561907cd9e,MG,Southeast
213b3c211d63fb0852d95fc3b7a0a243,MG,Southeast
1c2042fcc1e820e5b082360eb63e50a5,SP,Southeast
1d5df2931e99249a390507fe1309db45,SP,Southeast
a8a64714312e18e9a2688e946676653c,SP,Southeast
cfad1ce34667d10a9c81fc26061f0d6d,SP,Southeast
cda5f27136ac1f174e1ba59d0bfea170,RJ,Southeast
2b4f66c5ead58995d8097a8f3bef9833,ES,Southeast
009aac1d726cf431e9cff8be1f7d9ca5,MA,Northeast
8db5d3f2bf24e53e41b3373cad793ed9,RS,South
f861df6a9d89749b16e001dcc96f3011,SP,Southeast
f9067bdf09476acf12c7ea4935a5af52,MG,Southeast
ba42e1814205f030af1ecffbd2450712,MG,Southeast
6d636ad9408d138208ac81d6107fe6a5,PI,Northeast
9a4108082d43d4f287f1f71297a88f8e,SC,South
5222c1ba761c7d6b134da346188a0160,MG,Southeast
24348bd43207b8fa492c929ab6cb1fb9,RS,South
c8a189cddac41c349280ee9339d31237,RJ,Southeast
99caa7dab4866c43392b1d377fe0f406,MG,Southeast
6c6c996c95c2d86bbd4df7ac156716a3,PR,South
21a498fded382f294edbde28ccb9c002,PI,Northeast
8dc52e5ad5b73b2c4f559a80c7bee085,SP,Southeast
8b7edbb7af0a9b47aa2b2eb95bde94ad,SP,Southeast
380387dd5f07e2d366041fd4fb85958d,PR,South
8a989db13a6d398c48444402df893c08,PR,South
00bf0246fe43d0dac8842035f21f8a76,SP,Southeast
8fc638e860ca4a98a87fb01935b9dbbd,RJ,Southeast
69ed85715d3bff3b648ef923daed0056,PR,South
663b51f8fd7358619b189238ee647318,DF,Central-West
988980a4b52e5e81702adb584933912c,MG,Southeast
d738a387081b0f1888371eb48c490e2d,RS,South
387456acd703ad6ba4deefd1eb8a65ac,SP,Southeast
c535c877737a8e3e05da44e817420a22,SP,Southeast
bbd6514b6c09971bdc16eed023d04f51,SC,South
16c43b2b6b665c7268566fc9def6c68b,PR,South
ca31d18d41f96c51b9b1835df0370805,PE,Northeast
ae3f264a566530ebaeb52b2cc1559b5e,PE,Northeast
f84ec948b39eb0b4c9968d5e4ffe36a0,PR,South
1f33d0198032f3cb27bfe03e09064bdf,RJ,Southeast
b472b3b1c7aee42abbbe34ec26549c8e,RJ,Southeast
29897a8ad8b964a9103acfcd3a0b9372,MG,Southeast
fc215214c5e93ea60189282e63286806,AM,North
05f9f7e304de1bd029ce39f107848608,SP,Southeast
86efd204a817f3ed802849995f2f7b26,SP,Southeast
d713fd34d0c5b31a9183e06bb38e73f0,RS,South
5df6dda4226bd9c10dd9d75ca65221ff,SP,Southeast
ff6b4cd2177f2ccab82ff6ae151ad0e0,SP,Southeast
41962ce20305839bcc2461247cd5c40d,SP,Southeast
786278a09edddd49a7a93ed34dd273ce,RJ,Southeast
ee64351d93ed36563eea84500a3f558a,RJ,Southeast
b1a474d32b80c083d328a463e8d235bd,GO,Central-West
1f0a0fbffbc7ced5304f208ee2e5b0cf,SP,Southeast
51adcd5d6087dc721c98bf88ed9769d5,CE,Northeast
3801aefdf91a678d97c08325798a79bb,SP,Southeast
c8bc9439b5f45f3387c3671e2f13ca6d,GO,Central-West
2a55b31985ca766806f4be2033977429,MG,Southeast
63acf2ff67f7e843a45a2201eb7bd925,ES,Southeast
1b338293f35549b5e480b9a3d7bbf3cd,SP,Southeast
018b4fd25720e7fb0de00600f3aa0947,SP,Southeast
02bfd28debf51f86e1d6ef72c84075bd,MS,Central-West
7cddd3d8df26c4596b3d23a98d32642b,SP,Southeast
cde9e63cc5a4d4ba61844463089a1fc1,RJ,Southeast
1691b81dee4cf5dc345369081b42954e,SP,Southeast
3f3102815b8a6a1ad94e102399d6bb03,RJ,Southeast
457616cfba4b79473ce83af39d168c85,SC,South
94a71e1dd79b5b2c70005b349bdc4761,GO,Central-West
d61f410054ba09f3b01c47ddcb280529,SP,Southeast
832e0159bea501e0a4b1ff43edae6b4d,SC,South
e489365859cd08d9e3b411534e1e3df4,PR,South
ea2faf6b4dcc7a2196f1c647cddd7714,ES,Southeast
6f383780e8c8bbe7dcb5256bb2d488e6,SP,Southeast
4db4ae4cd4ea64dbc61d7c375c3987dd,SP,Southeast
d798f646e35028ba7dc770452f208210,SP,Southeast
d21e4f4e60cb5116eb6ab277164b099e,SP,Southeast
1dbedd82802de22ae6aa890ed7c09669,SP,Southeast
57ee2d5f51a310a71492b33966297b9a,MT,Central-West
65761947a056b26b4e0e853086f7b1e3,SP,Southeast
1058a5a2a59512a9d7308b9a240acbe4,CE,Northeast
b54a3497f7d74ec5e0ba9e086a06260b,RJ,Southeast
5a95d8f2ca0a97bc79d89871c02456ac,RJ,Southeast
daac7aa4ab9796c6594880badc940b5f,ES,Southeast
c65121f92dcf3a7d5a7b612ea1756bdc,SP,Southeast
b29a83b9bc9f7817f312ba87ff47402f,SP,Southeast
f1b2c0104dbd388db6988523bfc1187c,BA,Northeast
e36413715a98d626cb2c8da6d70200e4,MG,Southeast
db13963cff92288e8c6f6d454b394196,PE,Northeast
f1375b843314f00de278b414ac4c958a,SP,Southeast
ff6cd6fda65280fe61323a5ec3d50f5d,SP,Southeast
b40bc204d9bccb87d0afa5cefba3514b,SP,Southeast
88fd1e7e8649557c4f7f06cca6ebf337,MG,Southeast
c44f92e1d9b62af5102fabb459161222,SP,Southeast
f72bd6cf9ddfad9cf4aa6e6ff842cd7d,MT,Central-West
660371b8af390559d94226eb283b514f,PR,South
677ba8a94b1dea49a4d324e88d1fbff7,ES,Southeast
2054e51b51d3fb89f5a3cc798fa4b2d7,PR,South
0a9901c032c4007854dfe4f67b42ab68,SP,Southeast
6a6c7092d00c7aa351fc18cdb5a8e544,MG,Southeast
3a2ac61c7ff1ebc42bc360b249e43d53,SP,Southeast
f2dcd384c468a77519ac3e8731ca9e04,RS,South
00c7e84c0c77753093b456d787638eed,PR,South
a6d8c2fa92836346256c28d885d9eea0,SP,Southeast
5e312b0d9bf5c91599eb42120e633b19,PR,South
bfcde53e4fc9b102273906be1a94f9fd,SP,Southeast
6132860a5328ff1bcb9571bc0040b78d,RJ,Southeast
08d31253590799b23b34713713a5f7d0,PE,Northeast
7daa8a3a2fa25e50b04909c1235f4e2f,MG,Southeast
970d2db627e9a4b280c51701f45d51c5,SC,South
c0b14a9776882d6ae80ac4db31ef2172,SP,Southeast
ae9dcbe30bd251c9b90cad95ef84a150,SC,South
dbadf55e573c2aa40903dd0daa617d4f,SP,Southeast
4875ee0c667adc19c074d48b862bae0d,RJ,Southeast
99907dc980230daa7bc0c7e6fb0b08fc,BA,Northeast
1dd56893d8735089534b232e039b831c,SP,Southeast
38cc52f8089ad38971b6dfc26a3033ba,SP,Southeast
dc30494a7cc1b61f81bb79af9447b4de,SP,Southeast
ab7cdde52066bfd89ad0d6219b6a5a0c,SP,Southeast
c75c0e90219e9880fcb759192ae2b29b,RJ,Southeast
a95d66809480de437e5e93ad6cda31cf,PA,North
a8a3a97e5508758040e4f84de88931bb,SP,Southeast
7681b6f030e2fd99e790f9778da57c12,SP,Southeast
992827c0798eac56fbf32454152b47b5,SP,Southeast
48056f086b5be2b2a1c6d64bcb1821ec,PR,South
00791d8bb3acb245dc0b865656e18fff,MG,Southeast
ff310159cfef87d3dbbf5341637bd4a2,DF,Central-West
a1cdd0992516e0e8a9c90b38965b47fe,DF,Central-West
ac1923b4dc16e2bf7b92a045b1147ad8,PE,Northeast
864ea4e13482b7fb6729e096f7abe17c,SP,Southeast
6b498e20f44d131b2b912ac637726a2b,RS,South
54e05c8a9879acaa3e27c073f27db732,GO,Central-West
a6213be5160f76ac6fa665067ecc8a82,ES,Southeast
2ea99a95ebf94238ec56b30d6d2fa636,SP,Southeast
2802cd2cc702ec60c9d9a108a721cdbf,ES,Southeast
c32080bd1442f65f3859a01f865bdf93,PE,Northeast
7fe3893a7bf9572f35028d2d3ef9f85d,SP,Southeast
aeeb84f9b8136a05c7717635612ece8b,MA,Northeast
e81fc327c9365a91e9ce38e8d904647f,RS,South
6740279597f08a3c36dec8a17dc20aa4,MG,Southeast
354eb22ccbb405f4a2caa902444e2874,ES,Southeast
86ad106f2775aacaff72975bc434b8de,RJ,Southeast
71dfdf073dec8dd60727c8d8e3adb675,MG,Southeast
565ab5b150fec651f51db8783d2e645a,RS,South
941494ba3e1f131752d61d98c4c0c622,PR,South
bf654df65423a4716b8ecd654aa356e4,SC,South
c45d972653c58a5c8e83032f8749401d,RJ,Southeast
8535e7d171732dcdb3de48ff99040f6c,SP,Southeast
10cf0db79a8e68ac76562fa4d4be2e22,MG,Southeast
5fb3d3b8cbbef8c43dde17da5e8ad2bf,SP,Southeast
c386803d81b6b65686916f7231c2024c,SP,Southeast
5589151bd114970188a1141fbd5c8d25,RJ,Southeast
ad99fe7621be4c8dbf7250115e086f44,BA,Northeast
a5229b3e8acc205650820948973f978a,SE,Northeast
9d011d41fea9f9b97db23cb5ca169f44,RJ,Southeast
db359b7948ea66f46655176af4214978,SP,Southeast
31bf1057b00f14804278590bbac18b1b,MG,Southeast
6997da0b64aa6a0eb501e839a6e6900d,PA,North
edebcc95c310919931356b64dbc65035,SC,South
b4b7da374cd717831c0f6d6b03b95a2b,SP,Southeast
615aa0714efe59141007e095a2647e26,SP,Southeast
baa388ae8e98a56b80640f05b084938c,CE,Northeast
7fad9e9ffba367c8aac8602606c9153c,RJ,Southeast
9e77a8bef5c8d0d18d57eafa802300c8,BA,Northeast
10101c15aec095b6078c8dd047739392,RS,South
f52b8336ea7f494160b13b53899ff01c,SP,Southeast
4ba0407ef4897d6caad1f5f0afd828bd,SP,Southeast
6f87cac1f850912f8eee3d00f7cf8d1a,PR,South
6fa98fa8dfe234b37dffdf3faf2986c9,RS,South
6d3df1ec250077e1044d6aa6ce83abe2,SP,Southeast
dc69181d72e06422c621c907e5f9a384,SP,Southeast
d59dcf5325c3705b89e66b28aec164e1,RJ,Southeast
6c8c750a8bdda3b271cb8e9ff5c13bfa,MG,Southeast
6f7d4a89a940f3d8dec53e27caf707d3,MT,Central-West
7a0c9d6fc5dc65fa1da11959b167c952,SP,Southeast
7a06b74ea00884ea9b93c22109473199,MS,Central-West
e0a4b1bdda646082dbae9a0e633bf326,SP,Southeast
b6b3a3f4c32385118e71b2dbd62f3236,RJ,Southeast
b1cb2f9d7a19480f3749e248db14d58f,MG,Southeast
37381a9cfb51c58446a57073ce3c1f83,SP,Southeast
749a270cfd211b20bea5c61663a99542,RJ,Southeast
bc9a4eb297265a4ed697391e22fb3b32,RS,South
01a9e6a66ed15bb3c5b3d9abc2e046a4,SC,South
d6f1934c2a18b56315cd529239c049a8,PR,South
660dcf8706abc500a8167cec69994720,RJ,Southeast
b1d6310718897903e079bd76b7035d86,SP,Southeast
0e873716c057fe586b192e45bd718ef8,SP,Southeast
57add4c6f47d0d2bca43964b6a766e4d,SP,Southeast
8db3348acefb954be9ee830d85a6848d,PR,South
c0cfd65a6d4bd318ef871d81a9f387e2,SP,Southeast
dae281fe282405757d491f430d796b30,MT,Central-West
32fb1374cdbf02da8a9bfc4e2fd3c510,SP,Southeast
b598787044dad3948915e892ae113022,SP,Southeast
07b76545955bb12bf63e6e5cfcaf60b5,RS,South
97996cf8de4a0999ad9ffd8a65c2f697,RJ,Southeast
9e75a8ef6dc30d23dd4dd2b3b13a931d,SP,Southeast
689f0aee9648933dbf410f499b496e6a,SP,Southeast
28e94a3e825c0af13443d867262a7e6c,SP,Southeast
a9b2a6199654f4da4425e9c820bc57e2,PA,North
b21abdbd6175139c4e9b66ee64f9c87a,SP,Southeast
9c96e21ca1d4fed3cd902dd77b9fca5c,PB,Northeast
24e9b6c1d7a610e818bcf83e97558689,RJ,Southeast
80ea58aa49a62dcb9d6c29b6ff65e158,SP,Southeast
b971dec621e1f3d9fa43a12280934b12,SP,Southeast
bf10f1fd7fd870f4d92a239792498714,SP,Southeast
8effdb78a610cf0b7452f1fb02e7ab9a,MG,Southeast
01c41ead4383471f6ef23bcf19aeb5c5,PE,Northeast
5fa484c487b26266716360fa5c462258,SP,Southeast
1d00e4153e19570adc3862c093d0d071,RS,South
8759651d4fb2b9d5535aa90adf058d93,SP,Southeast
b404c626366430d37af24dd5512928c2,PR,South
67c217f8637c4c1f72e8b54d2e5b0f74,GO,Central-West
430ec51e3c42def76f0d79a8edb21784,SP,Southeast
a0781e0c345c3b0ef05ea2ac86852fd9,SP,Southeast
df0cfe25bfb9db0e491a9791fafe70ec,RJ,Southeast
d887f5d3f0d496a8c4f7814ffe7048de,SP,Southeast
daeaba03b9de4c81cd153e045ef505d4,BA,Northeast
01885ec83523a343957047b0c6fa830a,RJ,Southeast
1fca8845165230ef8a52bc9908932971,PE,Northeast
453d8b7c9bcc632c55fb9864364036c7,PE,Northeast
71ef4d882400ced4bddcd6e8a60e1e9f,SP,Southeast
cec814e6cabd3f32f9b9034230911881,BA,Northeast
1b15834bfed64f5f839895896a2b4b0d,PR,South
f6181cf38d7a4b108b7d4ccfc72543ca,MG,Southeast
a47eef7a7043f321d272a603771704a2,RS,South
b112501fe8c654cdbc64213c8686f1f8,RS,South
db424deeea01535e91a89385177baff3,SP,Southeast
b173f79bb1d308fc5703ecb25888a0f8,RS,South
ea455755b0f319b23f1dbcee40c33b70,SP,Southeast
46efeb419cd0b58214d62fb6f13623f7,MS,Central-West
ec13c2458d3984f778c0d1e41179a7ce,RJ,Southeast
c3401b67e055a675e4fe595c638b2790,SC,South
ddd9ba384339304e7542dc13472cf7e9,SP,Southeast
45d3f926989da0ed4943a7c036639bdf,RS,South
f7d7d5f594784d2844469aefcc6d53ff,SP,Southeast
e95db45635aff45b3ebfd6a711f681c2,SP,Southeast
b2e01250b17d8fca9d35ea77baabbe15,MG,Southeast
4c3f41eb599693acdaaf7dabf75cc6ae,MG,Southeast
b9bb61281153eb02a8dda67981e54b4a,PI,Northeast
c323d05c1f04c08600ecb147a07526e7,ES,Southeast
e2e397b14afbf10eabd70b574c00c3df,SP,Southeast
05d0be2e670fd919d30625098bb1134a,SP,Southeast
c7f1addc1a4563e72059c69e14cf78cd,SP,Southeast
9d5ff5d7ce2e4bc386bf11b9adb46a19,RS,South
bc3d67baa9151394d878ae0c0ca545b7,SP,Southeast
f5294fd3bc349e076861698912675c2e,BA,Northeast
685fb109df0c1232f10d52cc1ffb93ac,RJ,Southeast
7b87f3ec73e9b766c9b145790745ab7d,TO,North
8560b967cdb6597a5f8e81a89d9195cf,RJ,Southeast
cf6c82a042005e750e4b3d9c67c4ff03,CE,Northeast
35d1d4cb6cb9997376abb3d7e1a97b19,SP,Southeast
d788b6fd55fac4cb266bb00e519c4b87,SP,Southeast
eae8aa6cae466fbee934b61dbcba4d47,MG,Southeast
00ca4dec2a491c4c1a9081a3c5a1e8b1,GO,Central-West
71daf4742c71b01ee39793dc973b5591,BA,Northeast
66966a2562fadcb3f9e3acbbfa9a4523,SP,Southeast
d5879d3a1c4afa3089af92330d2ba438,SP,Southeast
eb54825a36f59c2693676f375c2426d8,SP,Southeast
d63c8c779598c3f678248a820c6f56d3,SP,Southeast
6c25309593351b489bdf6acb8e186375,SP,Southeast
5cb31e4d889afd369634b4d045403645,SP,Southeast
fed9258e995bc38766aea4fcdead8676,GO,Central-West
981fbce08bda7429770ff0cf3c2e8d5a,SP,Southeast
14cbf4389f8a8d726a69e3779b11b6fc,CE,Northeast
a1fe058e09f7cc693afdd283b2923421,SP,Southeast
503cd4e9dd9a0aad568b6f3af8e32948,RJ,Southeast
4838d27fe53346a026298cb930544e69,SP,Southeast
debcbcc82ea6d3cd47033936310ceeab,MG,Southeast
a01e5a14ca4da35a609812d73b7519f2,PR,South
002554bdf9eb99618d8189c3a89fdd52,SC,South
800b8e27cc9f087414d14c84561a6ef6,RJ,Southeast
83bca7f247f86f58f2361abf24b61726,RJ,Southeast
a9c84e1f26030a62a8f1ed9ae3ded6de,SP,Southeast
05b005e82f3f2dcc41b5504f00484e50,SP,Southeast
9af38b73db100c8ddc47988d6f385f6e,RS,South
544e78bf4c62c25f76e384103d1823d8,SP,Southeast
ab23dc90e86086221732547085a7f9e3,SP,Southeast
dc9c296548c6cb9a05e941ca6dafc722,PR,South
f75f376e63ea2acad4426eea83792ca3,CE,Northeast
55749e3dc08c59d2328867f072b0801e,MG,Southeast
854ff3250421ce4acce98f67cf4aabc9,SP,Southeast
954c2e756d7693bdb1fd0c45d8dd660b,RJ,Southeast
ab55387d1feda27c9ce4b84f8f83738f,SC,South
4888da2416e4fd5010e50d1f720e7f23,BA,Northeast
c2ad334d26c9f703005433aa0e72792e,MG,Southeast
f975bf6848e2b14caf976bece4dac690,SP,Southeast
76e0f58a2cb8ab2aeddd01ac2c97626b,SP,Southeast
d73698c8fc11e06d4e414969c84a7d3f,RN,Northeast
b59b9200abefa3aef8728bddb76a9d8c,RS,South
f2b88194d68ac45551d759ed2afee2bb,SP,Southeast
1336c066de955f70e1508ce21670b72e,SP,Southeast
ae447e76e331a2d1fb37473deb2ccae0,SP,Southeast
8d43602a38aad2e3712856431d9c2f69,MG,Southeast
188e79c8a44386f6a6ba355783b56a93,RJ,Southeast
ef9fe1f29c9c6570b5567ba9c9f28ca5,RJ,Southeast
b0dbe26f4e6b3d6dfe331c70f7e2073e,SP,Southeast
33bfd1a3202118716fd4be8167a4d2b1,RS,South
b08151cca67ea744b3acbe132491343f,GO,Central-West
eed42f4f54e24cd19f809958a4735cbf,RJ,Southeast
07e6f1ea396eea8aa95d0c1cf5a8d364,SP,Southeast
30e72f956b5a6cb7870d3de8f8ea98f7,PA,North
6ae24eb8875716251130b7156d33e7ae,AC,North
b3aaa85c9690e3e133f5c83529fdb16e,PR,South
895b7758d3e195210530db84a4161635,PR,South
a7e51ce898bb8caad5301b006e61bbb9,RJ,Southeast
4cf6d50ca478c8ddc6eed2cd0ef52c95,SP,Southeast
6d1f22bd0825cf224f21a5e3a5f90dee,MG,Southeast
993040fb146e87d34cf90fef5dadef26,PR,South
41998b889bd03ec46e076f951c3879db,SP,Southeast
ba49d0aa8b1e72ef7117c3cd4a6bbe88,MG,Southeast
af1104b531adc2df06d6f8d2fe2199d0,BA,Northeast
aec1007daefc1ef2206c801c32baab18,RS,South
85384fa1f821f17ad0463dfab48d4118,SP,Southeast
d53c58d46fe507c0621e1e88769903e8,SP,Southeast
cb8142639e986f3ffda553fea7e60b3b,SC,South
5a15f2faee1402a7a587641c107b5e10,PR,South
4674699db4b6cde2515658ac74224f8a,SC,South
