order_id,payment_value,payment_value_category
d72653b199232133a82a28e6e340133c,1570.21,High
882af1e2ad3e4b132d4b23c429843dc8,1035.79,High
de6849867dd230818cd854b69f5b21f7,210.18,High
f9180f3f33082b5e522c46f22c4cf4da,57,Medium
d7eec17ae2e61fc4dc36f1e1ac4d0ed1,34.27,Low
97b75ddaf041b0f141f0dc8617f58661,260.13,High
e69f0bdbe0e15d97ec6390b2714b5086,33.92,Low
90084fb270986d4c0fc78715cc46840e,125.48,Medium
231f5faa326e8643dc979ef4dcc9cd31,93.65,Medium
1cecebfadf42798e6036d0d1a708354f,72.62,Medium
131bcb82ecd96d251fa7eb8bb1f1baca,375.25,High
3de92648437ce8d6e9d3b60f36cfa537,174.97,High
3c6c4d8395cd1b0c68ffa02fa1446367,86.37,Medium
7e994fde493b3bd44fa065bcf39fe904,123.82,Medium
2ffd4bf0fbadf9acf274c27d822697ca,99.9,Medium
6bb7ab367d79166d73368ecfbef88dd8,36.84,Low
694c92324234f0d098a8766d1afa8449,91.66,Medium
0f95a7e23723d5388a494f2d812a8332,35.13,Low
8560601765c3f16199ac6feb1a8d6e64,57.6,Medium
186a0845cd1b679057c8b0ea86931e2f,705,High
4eae14ba78c6ed873a6d1f11e52326b1,50.83,Medium
f36cda6db10b2dddb208bf63a6ef8dfc,62.05,Medium
a640d10af396f0aa5f1c751f1f976bdc,43.71,Low
ba6b736a4a402bcefa049a41b3a98c55,206.22,High
5bcf5ca118d9e81440bf98e26c943255,64.11,Medium
5928d420527d13a50a884bc80c6ea676,66.44,Medium
8b5c910ccad3b27e2876ad9eb90bbb53,92.81,Medium
a08d1f4b300c3d7ec52f5f9a74234eca,57.06,Medium
6c6971df6cfa20527e3e3d32aded78b1,36.85,Low
5dc4e4e9a4f28d5bda7879562fece272,130.15,Medium
b11073519dc9fe626df6281aa1965522,86.2,Medium
d6ef78a86ea5cdf1238f68102c64b6c0,126.42,Medium
bd198b62b5d99af74a4c0dbf717fd5f0,609.99,High
d29b96c282ec82deff4feb268f3df620,83.23,Medium
de600694e63dc521b56a7fc6f01576d7,89.91,Medium
fca0397489a3333e988ec1218efe40b6,111.61,Medium
f90bee02f28c0067f1eaacdf188007b4,201.45,High
c28c74ee5fb4a731178895058c0de619,157.43,High
6bf889c14abae234b970354de7914c61,61.44,Medium
71f1774048c60eba980279a3b19ba0fc,51.34,Medium
0fc2805c054f060f9b7db454927b5024,82.7,Medium
ae86dbc1549b4c0cb00dc0ea909fc6d2,126.92,Medium
cddea1bd1a4801af96fb84aab51b00fa,106.44,Medium
4748c7d66bbedbf52de84b3bc4cbc482,150.66,High
b765555cab4620de41a7714fe7359249,114.79,Medium
c6bab3474f095311c68ed0f0285749f6,120.8,Medium
376fa786ca009c39d2d78a87ecd0d4af,334.34,High
ab3049853be314c3dcc3721cea4438e1,169.11,High
5766618ba4b6f3761f15ffb639a89aac,183.73,High
2bdda5cf39975296883f9b09394d0dd2,20.29,Low
b399edffb45924aa34e06ccfab7513bf,165.48,High
f27fd91fafee87eccffe0df85538c795,66.78,Medium
1d637e7a91e7c3e0e94a91cdf693855e,73.56,Medium
70b35acffdf851e782ebf6fbc35eb620,223.38,High
8bde999dc4ad8ff2e39ca01c02a81119,55.11,Medium
8c9210b604388d38e4ecc5eea3c06b12,63.62,Medium
9c8ffc9afe14108def96d0b1a3678eec,169.44,High
6db98cef3c7058f05f604483aadd2f14,87.8,Medium
0c6715b2f888887f2ab9c7d6e099d38b,72.45,Medium
7888c674da87585ee031e3b68a377499,54.79,Medium
1d6d061efdb6cb19fd5b0805b95624f5,58.62,Medium
97406fbd0681b611192617f872175edb,73.68,Medium
eb8871f7b0a4b2678e414a280b52349b,52.29,Medium
7d86c611496883136ac017bd88ffa64e,42.83,Low
604970dd9342c16efde4207c42f38f2d,30.6,Low
63a529c7538a58649327440872ef8b2d,158.13,High
c19151387b76297886c53149367cac4d,60.08,Medium
53366f56110f65cb92e10f720b3679a5,806.46,High
63b0abee9c82e79c3b6e860d070f2c62,1232.85,High
6a3c03b4d8dd9b6cf04b7c09c5cf6627,46.5,Low
aab068ce8be8648dba3e07ee803db1d8,54.27,Medium
9bc7a53b5ab2e7a8e227e321292e5b61,359.97,High
4340cfd191c9dc16061684e4575fb151,260.23,High
ee4f89a4d2cea2a4910f24c491696af1,112.32,Medium
f7247b9bfe84eb166ffc3c5fce94be54,35,Low
059cd34e948c8025e660c89c0de2d792,76.36,Medium
0b5588f04551d90ee148462bb65dfddf,146.12,Medium
27b3b422cdb2f9f358214ae1b74c1365,152.91,High
65f72c812ba4ca1ebb3c3558c69d5693,14.65,Low
ac49c1eb805c27f524f4798a3142d439,107.22,Medium
4f5045d7a7d322ba928da791f6d5c9f4,120.19,Medium
f4c87e038db78ef275deab58f19e5bd2,72.99,Medium
6ac9e7249ef5df977218e8251e151355,65.71,Medium
87cbf27ac970c7423f11157c2ef6ec26,307.69,High
96ed110f6c91b349ff7ab376c8fa9400,7.09,Low
f25f0fc51351ac9fc1dac7f8fbe59470,42.51,Low
fde5931c072d09a2a89da86b20ab0451,40.56,Low
64aa2d5878fc863f40dc4698a4feff6e,128.26,Medium
82a4587415d59443dce9ac6d0ce8720f,126.43,Medium
cea7721ef82b51a0f124b20170c1e167,116.79,Medium
c4ba85cd686fc7f9d56edb6fa4471e91,90.75,Medium
39045a22da5b2bdb795d2c53325bcd48,29.42,Low
2b2b7a9693cc4ebba06693c88e6989d4,181.98,High
5071a087edad1389b255966ad38d6beb,192.69,High
1f48aeb449520a42d9d2e7e1783e5a55,21.04,Low
57e28ab5d639eeed2e739f7550fc7061,58.2,Medium
6c70322204e946ff9b1bb988b305bc9c,85.27,Medium
958261a4492225848848d654759efa34,1046.56,High
da6d090f46627439b85ff58686e17188,138.12,Medium
7dfc0c4ee8e0efa633fe97c0409da2ea,143.15,Medium
8661d034c37aca81ad2a118217c354bb,136.9,Medium
0257956857cf61994611a0a19f4bc247,70.02,Medium
f8ba6b81969b53758b46333b85537e89,112.84,Medium
76488d1a3fac0eda31bb3e5f9a31cc3a,214.05,High
3f3e4083688c07129239450773e84282,76.78,Medium
315f7759c3f6557f50e47798ccd673a3,9.23,Low
18668c1a8328478efec728fc614c3b55,162.1,High
69c3c3c160e3c97d69fc07a52b4d98d2,192.68,High
7482f12f16a862671e5e3951ef33d2c1,42.78,Low
10f69c462a2c700cf1b141b9874af717,20.38,Low
ab9dddcfaf2bfc259fdeb299d2ed6d7a,31.98,Low
7fa9efca67559f2f13c0656e55967397,55.24,Medium
b741ced31205b787eebdd0cc7f220b0a,52.24,Medium
24299ef78eb1c1ba5e7288e3b1a90c85,153.16,High
c679e1baef76a7cf123dc697fe11c7ad,107.78,Medium
ced1ad511f0040ea9b8eb5008d7d1344,127.41,Medium
c72c794309b49932e42cf11c75b22c45,98.82,Medium
7cefff4bf786909dba88110841d3b39c,61.88,Medium
1467273f73290140b548eeefa70dca8b,159.08,High
dfe927ca4859176d7377a7543078d4b1,32.83,Low
5d4b951a36d28b50e981ff69e62e2414,40.76,Low
f8d1f879af678ff6582adada493313f6,237.07,High
76279ee78a4924f44a3a83ef23b169b8,207.58,High
e3c291c9bddfedee62c613abb89f859e,378.63,High
71d8ad12c759cd9f8f9083bc6a540007,180.6,High
12e1495369c542f003eb3ca480f924e3,139.71,Medium
87498922d23ddd027a9015ab6fafa886,162.76,High
cf1d0b87e826698d649f105224d60d8f,95.99,Medium
47ea87f2edc83b2d8da91f354ed05d63,738.65,High
4f40407d8eaef9c3cd83ce9357826a6b,70.03,Medium
6b4fe75bdf8d4a467678bc8f2132c06a,183.73,High
608582593b18710bb42b20dab9dc9b06,133.25,Medium
9ee8bdfa62948fb9721333d914c9a090,90.3,Medium
5b5474feb28b0c13b0da3b019883a9c2,150.56,High
d2b7e676fa9c3fde36377fc977f3c91b,55.23,Medium
0ee8c7c12be480dcd65c633d4a1c5ae0,183.85,High
6e86dd87eb30b6b70932e528415ff5c3,101.86,Medium
a31768d1614db23dfc711f738b2b774f,165.67,High
e8e5d972d73d38807a474519f2f23658,115.36,Medium
6308938677b016004e5c35f0d86fd8aa,41,Low
d4174eb830aa8dc92a23395da7d5012b,194.38,High
9585516ea4b52ce53a27458526947e5b,195.29,High
1778390c079b0ec4b78c82d39b9d2e3e,108.83,Medium
3d914e4ae3cf881174ce6e0d85d64e94,60.95,Medium
19a3924da2b67dee34bf1f76a7689459,68.4,Medium
e64e0f28c8abfe6f9a018e383c11c428,103.6,Medium
2b1d7ce076791a6c43b897382a7b7ab1,106.16,Medium
02f2f6063eb01b5e6e29bda347635389,56.39,Medium
6c2332524797ccf47797e85207250b4a,481.96,High
4561cf6b4b4f741552d9b994141419e4,144.01,Medium
93e85b947c8fbaef6206e8f282ec28f6,112.9,Medium
0c5a9096edbc36c60badeda355d91e19,287.95,High
f0eaecfa7f4a74e4227e177eb23ed299,38.71,Low
7fd5673bbb6ae883ca5b930dd0150b80,190.26,High
718593593597aface80adeaf98433b07,183.36,High
057cb6913750cc04b72dbeb174afb208,56.49,Medium
59eaa904b3f0dbde2785ac1b27eccd18,313.75,High
e9e17d3f50c94ed095960540ab67270f,77.79,Medium
41738c6711aba76aa0f4f07640600772,95.31,Medium
028e37ed7cdd54ad41506f61df708cf9,23.38,Low
2d7a8c97e529d66fad6f5eef0f44d6a4,322.8,High
0c3da4384feb21f0def324b1b7d6f082,415.54,High
1d0cb4b170fe0f5f20475c4ec3ec4f06,58.59,Medium
b2b7813f1cf4afc8e5728398618bbd7e,75.17,Medium
482c3ed0fe2eb68b316507e78faa6783,135.56,Medium
c6f44ba4b2b07a646635d107f3b88100,80.56,Medium
88e06e052985636ec90e5e7337150b62,391.73,High
970a49012cfe41d81bfd4593b83ce4a5,43.22,Low
95c5d1b9ef8c0cfe5851a7e8130b66db,322.89,High
9fcbf999818b2fdac16197fe22bd2bd1,31.75,Low
ca232f56f19ba1b6db4b6cfea0d514a2,163.06,High
241de5ef157f84bf8aa6c7ec7cc6f113,169.37,High
6f0a7a4f82b93cb505c3434e16a1d984,98.34,Medium
2aa83d9dae401c1373417afddd15fc5c,319.98,High
524a77411e47956b583e344545abf653,407.69,High
d40dd8018a5302969efb31bd21744cab,49.12,Low
7f4fc954dc46f105335b49a80acb1f7c,618.6,High
efa1af2a8dfff552767e96fda9a44370,69.14,Medium
8bd569b6ef081e577038e2c73038b191,76.12,Medium
fa782135148e65b22650c993a922eb41,142.54,Medium
7142b298b22a79a285d2ce792dc533a2,621.21,High
ea70e5a90428412625a4e4167b83a370,126.47,Medium
576560b37e7f23e3dfc9d154b23bc614,87.71,Medium
37b1281795f5155c913abe0c05f43b4a,228.57,High
9a0e3af5d24c8ff2a65b4fe715ca4618,43.56,Low
a9950bcd6b7e01fcf110c44611fbdf2e,188.01,High
3318317aee1cd3dfc1929272dd05b517,72.67,Medium
b1cc2415253bed6a394cec36a9280797,89.45,Medium
27eebc49f55d8e9b8192f11c2570d6f1,11.63,Low
bfd279d30475171e707bc248cffdc615,78.35,Medium
456f9f06a58b9d22e98d54aeae391575,157.11,High
497dd86000dbe348d33b6fa239f2521b,37.26,Low
3460241a070156e726e901d0824db74d,162.55,High
a7c778535820b8a189eafd6bd2fb3cf0,46.13,Low
19ed81a2cfda88a47b2d66b801fc22e8,155.26,High
d4e47f54a1b18883138da71a1f9d5855,102.03,Medium
d82f458128cce1940c20471a5664179d,26.78,Low
b2f9e7490c9752bd0a3d8433208a5b50,71.92,Medium
6275954c6646fe2a6fcc3b1f7771de04,66.67,Medium
5f6499a6a16dcde4cd6fc183a2b26046,58.37,Medium
4698210068ff4fe55a812e51e337a80a,86.88,Medium
d4cc7ecf339a0fb8549f1227d0b29de9,74.64,Medium
6926348e098b0414d25d5d773475a8fd,27.85,Low
d27e502287dfd6690077b513380b7fbd,102.14,Medium
8d48de810012d2cb59c59d5c4e0442a3,89.68,Medium
424c7f648ec1a188ab3f51a67cbd2e12,168.2,High
620ea07d40c8834b597d0eba70441dc5,328,High
a3d151c2ee996bb54d0d9f7cc83c5746,71.16,Medium
471af150dabb3b168af660f139fe01db,57.61,Medium
27a940efdd448db29463b53ea0cfa2f4,17.52,Low
71d85c2db870a3606e1ef292aec2d5b0,74.74,Medium
2bcf4e578cdef71f59c90c4c50ce5853,593.73,High
3af2a81272fcd0c650bd44f53f7e61ef,65.09,Medium
6a7a8e304ef95be2494384f8d2557845,283.22,High
45dbfcedafb7b44504dfb439ae973db0,113.56,Medium
97bf8b75ec5d43d2959e1bcc0c9b1fce,20.39,Low
30772e8067a521b283ee42a65370a040,184.84,High
6d56dcd34118baee5c013a25cd6caa97,75.17,Medium
9e40c7c987e4491a52592d5fe7f6e50b,26.77,Low
69741f6be661e32356395ea391cdca5d,84.92,Medium
65d304f392228e0b497f19d67ac76d90,22.23,Low
fe3ed37f8447cf637b8433c92451513a,204.17,High
91d4539b388eaa6cdb58342954c42c5a,86.08,Medium
29eaa93d33fc632871bee1c846c6c7ce,117.35,Medium
f6aed65c2ae30760c5c950f95d1c124f,178.52,High
6f64e74ecd4ed3196bd31cf14d1967bd,147.64,Medium
c546a6c20db2388cfdf1f72285456a3f,164.79,High
d3c03dbaa329d4cc4c2c13d982a94438,121.8,Medium
fd18144a7f23df9342113fdc1f130213,108.33,Medium
72cbfe19815431911a3cd015972b7796,36.85,Low
69727f8e9f934f9177e36f31d1865c2a,70.47,Medium
d58a97df18921f02601bdd77a932282c,78.64,Medium
c571e33a662a6379681a73ca764dc4e4,424.99,High
be604de4ce5e2e8658c03895db0621a9,44.34,Low
957d3d3a63d9662641f1b2f6d01561ff,67.34,Medium
66dc3f697ad3da4fb292a49184f88aa4,732.29,High
021397df4601b61a8bd063be9b5c54a0,352.05,High
c6db4893805db548fa7965bcaf7e778f,63.79,Medium
b76914fad8489589b7eca037a01c7dc6,88.48,Medium
5bc488a3de801a774218a89c00b5db30,86.58,Medium
ae008476d71178d5dec116ecd90a9471,253.99,High
8daaa9e99d60fbba579cc1c3e3bfae01,26.07,Low
7289e899d9083d1c93469d36a42d1dea,141.45,Medium
57abb1f66732171fe6a0c44a796f747e,138.68,Medium
abf0f8d4869d920b5c42d4766c4e0712,949.62,High
c8de7919d8d79c2bb4bb86e34697039d,68.68,Medium
81c8c50f5b81cee4d6dab16ff25f5884,384.5,High
8b2747171304ba1b058713f5d64fc179,82.52,Medium
68edca1fb518ddc5c9f8607eda598b58,51.32,Medium
3574fb0b39fffed3ab8ec66e6031b4a3,44.6,Low
5ca6e3104943fbdece60227010cfd979,215.38,High
017c9c82265e832840e4209750680e94,185.86,High
2992972c3d2aff1e457a1b320c51e278,526.78,High
efa967efa40217c320aa7aa2954ebe52,455.74,High
c60a00eaa33b47afb951671b7f341ced,293.46,High
3c4329c91605952deb53464dc789ae79,232.75,High
a4a299d455f10745e482d45fa2627558,115.05,Medium
05f3fc274d71ebbd552966d716c9039d,167.97,High
20c452fc8f22663c6a11508ec8ca0726,204.24,High
e44e0cbca34accde72251d80c7d08cfe,1319.32,High
c974f0eb10f24498b3e0863a5195b748,48.76,Low
864e3fdc082c07a108b48b135caf761d,68.45,Medium
080480ad9ab2cde9dd7f580cc063ecc9,87.97,Medium
544a728e60ca6b18d9ed5fa2c87d223d,123.27,Medium
4ffaf2cdcc432ea3cd8ae0ab7a789cb0,148.8,Medium
da8e92c95f6211d869cc1ed980065ed0,271.17,High
8ee92f80d48a27d627bf77accdda8346,64.94,Medium
c8a0e08123c9e8c38daf82bc0e696b1b,52.72,Medium
89a6888756b6a8bf9cf5c81f13deccdd,136.04,Medium
793911a69e2f83d9811135650117d9f5,68.63,Medium
c7526406e8d22d3ce710861fd3d5633a,103.04,Medium
0550f231a3ccfd0e87217ef2e816c7dc,78.42,Medium
623c56e5c41b7214603a0fc7d3e7339d,411.87,High
ca4c4373c93ec75ed15c1dbd97278ddb,160.51,High
10ccb4dc0cc0d605b71afdcf4584128e,523.98,High
2ac14ce16b95643b222e92188b0ddec5,54.11,Medium
7ba6a7d916b00e92079fab8874ab7cc0,195.58,High
a7c661b33cd26dc2d0fb5dd1fd34982e,108.67,Medium
d228a9c137a2d23357ac9c661da7285e,84.27,Medium
b81c2aa5803f123d1e472ddcbbbd17c3,79.33,Medium
d67d037cf424eb6cf603ae4e9d344542,57.8,Medium
51d7a5256a29ae35eeaa4d7bbf14931a,55.09,Medium
b3879e737eafcf76e10b3118e9b11f28,49.79,Low
4093a63e6c3fa6b277e0fe4b6347ed49,157.3,High
ea4379fe06f33b88de9ffd4fcdddd6ba,157.3,High
1dc23ddb9b0da103fa2b711855d60c76,157.7,High
04b3f8c1795246a5d14db7496d570bc9,101.96,Medium
d5cce452fb90a159a0b02988567a37bc,59.38,Medium
672e1607b26c5a9e1ec3e1e537af3257,347.05,High
00335f75ea6a4455b524a8dd177067f5,177.01,High
2ec398158cb686267b1f4b102129098e,2818.74,High
2ee902dff767d74cd5e5fa246475a600,64.7,Medium
9da02db988be4c6560597e90391a4cdc,127.98,Medium
43d6e5bfdbbfac022b7dad46056dfa64,80.26,Medium
3495e966748a04cd5d7f4537a57fa3ef,106.33,Medium
f464100249386ed908422e3834b42607,115.36,Medium
34050aa3fee994fb448fd3d87028f094,75.68,Medium
b882b5c0534fa68c690e739dd788512a,320.28,High
8b1dd2533fbec1b2a1db8a602791dfcd,73.34,Medium
90e0a69423a77f36e6c01b0fb27b5826,166.23,High
88981e5b92eb0fc6291a66ce7b892029,32,Low
6ba0683fc45576a6050dfba5f9c41bb1,219.49,High
c1b946b2592023776151752222cd31e7,5.36,Low
8073689e990d7df74e9c53a005260b54,32.77,Low
3a27e0b9d5d118eeba13571803a2b08e,231.18,High
b8cddbe53f3a227da27064bc722cffa3,182.98,High
9010d348aa74847c4c49baf5e87c15ce,76.11,Medium
847bbf8a16e79d8128e4fc5f7554d919,72.43,Medium
d4ca24b86fdfe3b7d4d13f19974a2bce,290.58,High
51cd5fcee08447be92f8eb9852235f45,145.51,Medium
6cac054c444c98466bfa9af759df2f8a,67.98,Medium
4c7913ea20ceb4b0a837e48b8b29c4fe,69.34,Medium
92258ef4b52681cb4b474bc1ed6cd9ed,167.92,High
bbf99c13cca74b92b287695076073f09,116.82,Medium
1c319576cde33909a59cb779cd50b2b1,134.01,Medium
2226642559abeae5cfd2badcca397b6b,101.34,Medium
4c4ac3e2dfb16b17d057cf101265b24c,53.13,Medium
cd302cb2dc6786acab6add1e4867c38d,335.98,High
53c54da97ef9aa777d1c6b1bdf469c92,57.59,Medium
83ce09b55f29086739212db0e38aaca1,139.61,Medium
ffeeb911d070bea3dd20bd5fd01da5e8,95.69,Medium
2aa14f19125c2bff4127b08c872a8b59,118.55,Medium
e10cd38d4b2c2c6a369d7e4a15645aee,163.13,High
29f49e25d09d4c903d8b17278b5e59bf,270.06,High
ea9a48e8b350731ae78378381394a086,271.24,High
489e65ffa771589cb1326dcc34f310f2,249.18,High
db655922543a6cebb4a48f8290405a60,290.86,High
fb30f702a40235635b55552094ce6f88,199.49,High
49bb32cab29be3bbe1a0ae27978edb48,504.09,High
c2efd7dd7ea9e5bad9dffbb89653491d,67.53,Medium
4f917f92cc24478eff10b08c7a8d0d3c,44.99,Low
a523c396a29386423aa594fe448ca713,54.62,Medium
42837323a59d9927261e3ba712300341,170,High
bb9ba5f4ae44424a81aa5d9e8d322835,77.89,Medium
118e7d34435b8eae298699b9bb66af98,108.16,Medium
3fb4d82a992d06f85994158787a76ff0,40.69,Low
587c66847401b1ad23c2e9e6aa078b32,412.52,High
fa68c8eaee429c95ac88e1034d583057,147.23,Medium
631634972c0899ddea4c90cc4d0f186d,94.63,Medium
57ccf855a2dcef1cf0583b5c649a5c75,158.92,High
592399454ab1293dd375db727ddb5947,189.42,High
0da25668cbbfcf7a7b42a0bfe2c0b17a,136.94,Medium
ad679e9379f7d33db28625c0c859114f,226.09,High
75ad3bc2c20ac416220546b2268066dc,87.16,Medium
d302e003dde44567f42e14c42b2c48be,284.49,High
6ac559b49cbb0d6d7c3eb071891785c7,20,Low
fc96b98d9e8a75af45c0d41844b50f35,117.93,Medium
db2471b04ede0dfe4af0853853885267,42.27,Low
e6e29c88d11adad7615c63b147dd55d2,31,Low
96d307dc05503506515055b86a580e86,205.61,High
dd65c324819cce121f105ad9d9afa866,77.16,Medium
e1cb06b1ce820a025fed0669adf9a7f9,42.68,Low
16e6eb900110dfb1f423bfc65820ff87,116.94,Medium
1f7200706718ab1994100352fce22015,153.01,High
3a5c53b7345f82b31c0d656d63f3b8fb,36.36,Low
3d320afe6c5a89ea025c81254ecfdfae,53.05,Medium
31afbc557a75e6fa50e0a81391004fb7,36.9,Low
6ceabf34d230c31f161988dd2ff8fa92,14.46,Low
d5126e0c4988c70a3808041792214dcc,45.96,Low
f8e14f9760ef6679d468a83bc48d8de4,243.04,High
8fa4922556e8eec12e5679c289fccf51,93.48,Medium
6a795efb2654a56729bd429117198807,144.55,Medium
2645cc89531b7de88149e18d83a13263,259.63,High
f5c7fcc9933ae8861462ee79735d9993,589.05,High
46944b54ffc20e22cd2792f7b7b12a82,155.77,High
4fb9c9ddfd0e850bd7523714d7e90d7a,22.68,Low
c1aee3898c27b4b86706a7a0259efd19,395.79,High
54ac92ea720b2574ecf18f372f41ea71,22.06,Low
cc37a61fa8201c91170d102918162eec,22.39,Low
5102eb8dd13b0cc9991a7686a229e96f,35.96,Low
5f673b3f9980fdd744937e959c80dcbd,94.94,Medium
e28239311822ec827e9fbadde0649f3b,211.85,High
3eaa049d12010ae119bb075092d421d8,72.99,Medium
ccfa6e3822b06cf58321331e07db2a2a,163.44,High
9272fabd5bfa9acee9ae3fd87af61a0a,51.71,Medium
ec62b3973b3cc7a8d4d94daeb883b9d9,267.28,High
117c312b89fc4ef46fca3f4b0c53829b,31.71,Low
35011b1b3211ea7c58a699e4b8bfe93d,72.18,Medium
1e694578c3bfb0d61227a5261822af1b,97.05,Medium
fda462df0b5a0cf1f8316eabeb9525b5,395.46,High
a512132380fbd3ae24feca8ee9512efa,159.12,High
35b8e54d765e6b217e2dc5ab34f6b323,218.87,High
80a26b4ee1a6aff31f37986403491366,234.61,High
332cccabf2107750bda6430e1696198d,96.65,Medium
76a999805013581d028d7f8f8202dfb0,163.26,High
c5732e63477fd9b1c12f62ad4472fc6c,129.1,Medium
19e985f2f060675c813b7c9d094cbe07,307.43,High
a247dd396d56ff49f7b4f4b8f9139f5c,162.39,High
b8e11074d7fd4b6123ebcc4af964381c,88.19,Medium
28cc666d3c85564ac6854085a36582fb,84.79,Medium
4243bef9583d689a9c8fe6f055cef332,25.05,Low
7c921161980003eac272f619f2fa5776,169.31,High
bbc82e918e96057462aa6983e7035fe5,30.99,Low
fe9dfb5a8e406ad9ebccdae758e0bdaa,62.01,Medium
bd7ed28cedb8147c71f09e3ab23c369f,108.9,Medium
48deb2ad89d3685d28a6afd89dea6733,108,Medium
a1ebec3b404746545a11186a23a88baa,35.14,Low
8acf6bb5ec0d534f95eb4048e9270f6e,217.85,High
515ff4f26a0c57c5011d891e45f3ed2f,79.18,Medium
bd3b1eb371dd6c8ca77447b363de08cd,139.93,Medium
739e2bbb1a8b8d9d27c37a0b9d16d0a2,119.84,Medium
e4792daf8d9ddb74de6985c5d6980409,129.04,Medium
d191ac7a9642a12d39419f26f43f800c,183.92,High
8549f693ac0aefd770eee2cdd7e18e08,43.09,Low
daf7924c5511a9ba51d2fccbf42305be,70.63,Medium
4fb497a94478d176225d6cb62333e296,148.15,Medium
cf0e37f46e8d7069a7488a26233cbe8a,106.87,Medium
0220b52f0b019739726d80c64bd4bf08,40.09,Low
0b3e1c68302779e0c67d97c5b8ed17f7,343.51,High
bb9e3fdfc33f7fe56fd38f6adacf760f,648.03,High
afa891fe2077e4e3301629891009a47d,50.03,Medium
55539e6edbbf2276dc9e2eab8af0fa8d,68.51,Medium
f0fbc60d51bb40c156688d9ce008237f,117.26,Medium
77e925036de689ed484293229bf0f152,29.33,Low
ecc6c5d76a4d38a9b95c0fe288b3f220,24.86,Low
29ae62fd6471b0273901154265c09fd9,240.83,High
9a09c8f0e971786c75d28809043dc55d,56.78,Medium
3c34298915dda196e053873162f24bf4,275.46,High
1601df22ba2f78168443e6f729e74868,94.66,Medium
a84a154c67bdaf74f92aa059d7f84025,78.07,Medium
21c4eaa80017bdc1e03506f96acd248a,125.23,Medium
da36e5a5930096aac1b8900a3c4cfe33,265.85,High
e70aa4ace2e2d3140d4b09564030f5b9,26.39,Low
9843b547a4604774985b674a0876c87b,144.36,Medium
8df3b9ee87391ad43854a0ea83da2b93,48.69,Low
76020f0be1e0d6421959f71f724f5048,50,Medium
bf99266f91395a536eec2caf09bad879,104.27,Medium
00e1bdb3f1388c8ed222597ee4fa01e7,437.59,High
a548bc6afbda383e174fdcfb79a92581,64.44,Medium
30fb0666d9729c95bc9923e57c0ff4f3,257.68,High
8d4b407022b632729179432fdecbc16e,88.06,Medium
9451af299c7a1f4f25e00283ec35f778,138.84,Medium
96b0216db4b7f5a35e9b0c7639de9f54,73.59,Medium
544d4de462a8ad0d9492999b6708ebcc,341.62,High
7e0887f9493193dc6b5b76f352088c90,79.9,Medium
256d312e964585fcdb955a8e8edb7081,168.65,High
f6b99780deb1f264dee5f8b809a3a34f,162.04,High
e27d61d435972fe5632bbfcdee617adf,26.93,Low
723e462ce1ee50e024887c0b403130f3,100,Medium
261db23c1e364b89c28dc5605923c75d,116.24,Medium
5cd0bfe5f8c93fa85da717bcf8987fc5,116.94,Medium
049999b745ab7d4bc3ddf00181c39d56,32.77,Low
db7d019ce87ceb1539bd37353ab408ba,100,Medium
16e8745a21790f6d7b84f8d8ea5f1038,84.63,Medium
fcad30a9bb90bebcdd23bb5e3aba00e6,56.86,Medium
82f4e36c3e5c7a517807137477657336,127.3,Medium
352a453381020ddaabdb65237a187e9c,325.62,High
27f34f7957260b0d9e561139a5752836,78.1,Medium
2b101e802b6712f2fc129966a2c518fd,15.04,Low
8e7f64e866bf825d3a947aceba789a11,28.19,Low
429db7656bb9bd2a1fc038fcbc4fa159,211.92,High
ff7afc3a494e5d28aab8559a5e1bb1b4,41.09,Low
86e15c44520932e049ca96660a60b776,20,Low
e0c83ad159e2cd8db050164ca8b9b9b5,381.9,High
2075dec2fbf09cb75f0bfb8140aaea7a,32.68,Low
20fb36f0bfaf10e2d33e99f55369f927,118.88,Medium
6c38cc0437106405b2e22f6c3ada72e4,56.69,Medium
d8fdce7c3ba072263bdf443e1d906778,105.36,Medium
7b039bcfd98f73afd5973f8ba56c5987,71.05,Medium
164edfe5bd700da6195bc453f107dc17,188.51,High
608570b95a49743971fb82089b960070,14.17,Low
2861bde48c258a06a5ded52e540dc6be,67.5,Medium
4896842ba3beb75beaf555d335e3aa5a,61.7,Medium
5ab5ab13fd02495f204ffe2724aecf49,47.68,Low
a8d0bb7e040a27e689f81ab278d3cb89,103.28,Medium
01be2f7ca246adb9112cb75096af2ee0,172.62,High
d0d830a8144f1cb10439b520ea3327cb,69.12,Medium
21ed2fe3b38bb559c88f45cf6179f2cd,70.84,Medium
eec3e31d916bb57832b96272c5c5ca9e,199.31,High
5837a2c844decae8a778657425f6d664,25.59,Low
ad366003d331bb0eaa77c1efc5570657,93.28,Medium
76f2f60af7758b8b6db01b8563727086,44.08,Low
a9726615eb24e9b1fa84fe7f8c9a5b54,23.01,Low
c4b41c36dd589e901f6879f25a74ec1d,18.62,Low
a15faf55395d2eb26441175d360c6646,262.02,High
e7b51cb01dc5e8dc9823805f84f98aba,128.5,Medium
f060da7770c69e820eb3a1765915c4b2,67.82,Medium
6573d97e15833bfcf5f1b739d7a1206a,45.32,Low
5cd692d410145f2f1d7ac869a323707c,105.77,Medium
09722e140e3e1e92b67fd75e2b14b6fb,501.72,High
